GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0020200297,138,2403,Nene,1610612743,Denver Nuggets,2,10,8,Missed Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20021209,DEN,MIN
Shot Chart Detail,0020200297,151,2403,Nene,1610612743,Denver Nuggets,2,9,0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-6,174,1,0,20021209,DEN,MIN
Shot Chart Detail,0020200297,166,2403,Nene,1610612743,Denver Nuggets,2,8,8,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20021209,DEN,MIN
Shot Chart Detail,0020200297,335,2403,Nene,1610612743,Denver Nuggets,3,3,0,Missed Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20021209,DEN,MIN
Shot Chart Detail,0020200297,382,2403,Nene,1610612743,Denver Nuggets,4,10,56,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,141,130,1,0,20021209,DEN,MIN
Shot Chart Detail,0020200297,401,2403,Nene,1610612743,Denver Nuggets,4,8,32,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20021209,DEN,MIN
Shot Chart Detail,0020200312,53,2403,Nene,1610612743,Denver Nuggets,1,6,10,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20021211,MEM,DEN
Shot Chart Detail,0020200312,81,2403,Nene,1610612743,Denver Nuggets,1,3,29,Missed Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20021211,MEM,DEN
Shot Chart Detail,0020200312,109,2403,Nene,1610612743,Denver Nuggets,1,0,59,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20021211,MEM,DEN
Shot Chart Detail,0020200312,183,2403,Nene,1610612743,Denver Nuggets,2,5,58,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20021211,MEM,DEN
Shot Chart Detail,0020200312,296,2403,Nene,1610612743,Denver Nuggets,3,5,48,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20021211,MEM,DEN
Shot Chart Detail,0020200319,33,2403,Nene,1610612743,Denver Nuggets,1,8,19,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,16,8,1,0,20021213,IND,DEN
Shot Chart Detail,0020200319,50,2403,Nene,1610612743,Denver Nuggets,1,6,55,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,0,1,1,20021213,IND,DEN
Shot Chart Detail,0020200319,54,2403,Nene,1610612743,Denver Nuggets,1,6,21,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,16,13,1,0,20021213,IND,DEN
Shot Chart Detail,0020200319,94,2403,Nene,1610612743,Denver Nuggets,1,2,55,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,12,-67,100,1,0,20021213,IND,DEN
Shot Chart Detail,0020200319,195,2403,Nene,1610612743,Denver Nuggets,2,5,13,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,26,13,1,0,20021213,IND,DEN
Shot Chart Detail,0020200319,201,2403,Nene,1610612743,Denver Nuggets,2,4,18,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,0,1,0,20021213,IND,DEN
Shot Chart Detail,0020200319,275,2403,Nene,1610612743,Denver Nuggets,3,8,55,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,7,1,1,20021213,IND,DEN
Shot Chart Detail,0020200319,286,2403,Nene,1610612743,Denver Nuggets,3,7,43,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,46,-1,1,0,20021213,IND,DEN
Shot Chart Detail,0020200319,467,2403,Nene,1610612743,Denver Nuggets,4,2,41,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-29,10,1,0,20021213,IND,DEN
Shot Chart Detail,0020200319,478,2403,Nene,1610612743,Denver Nuggets,4,1,16,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,3,1,1,20021213,IND,DEN
Shot Chart Detail,0020200329,124,2403,Nene,1610612743,Denver Nuggets,2,11,2,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,3,1,0,20021214,CLE,DEN
Shot Chart Detail,0020200329,145,2403,Nene,1610612743,Denver Nuggets,2,9,20,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,7,1,1,20021214,CLE,DEN
Shot Chart Detail,0020200329,234,2403,Nene,1610612743,Denver Nuggets,2,1,44,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-25,40,1,0,20021214,CLE,DEN
Shot Chart Detail,0020200329,345,2403,Nene,1610612743,Denver Nuggets,3,2,46,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,3,15,1,1,20021214,CLE,DEN
Shot Chart Detail,0020200329,370,2403,Nene,1610612743,Denver Nuggets,3,0,36,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,7,1,1,20021214,CLE,DEN
Shot Chart Detail,0020200329,401,2403,Nene,1610612743,Denver Nuggets,4,9,39,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-3,49,1,0,20021214,CLE,DEN
Shot Chart Detail,0020200342,49,2403,Nene,1610612743,Denver Nuggets,1,5,50,Made Shot,Running Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,3,59,1,1,20021216,PHI,DEN
Shot Chart Detail,0020200342,61,2403,Nene,1610612743,Denver Nuggets,1,4,45,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-107,28,1,0,20021216,PHI,DEN
Shot Chart Detail,0020200342,276,2403,Nene,1610612743,Denver Nuggets,3,5,7,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,0,49,1,1,20021216,PHI,DEN
Shot Chart Detail,0020200342,278,2403,Nene,1610612743,Denver Nuggets,3,4,23,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20021216,PHI,DEN
Shot Chart Detail,0020200342,300,2403,Nene,1610612743,Denver Nuggets,3,2,41,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20021216,PHI,DEN
Shot Chart Detail,0020200342,321,2403,Nene,1610612743,Denver Nuggets,3,0,47,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20021216,PHI,DEN
Shot Chart Detail,0020200342,327,2403,Nene,1610612743,Denver Nuggets,3,0,6,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20021216,PHI,DEN
Shot Chart Detail,0020200342,328,2403,Nene,1610612743,Denver Nuggets,3,0,5,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20021216,PHI,DEN
Shot Chart Detail,0020200342,408,2403,Nene,1610612743,Denver Nuggets,4,2,46,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20021216,PHI,DEN
Shot Chart Detail,0020200342,429,2403,Nene,1610612743,Denver Nuggets,4,1,34,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20021216,PHI,DEN
Shot Chart Detail,0020200342,450,2403,Nene,1610612743,Denver Nuggets,4,0,25,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20021216,PHI,DEN
Shot Chart Detail,0020200362,5,2403,Nene,1610612743,Denver Nuggets,1,11,29,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20021218,DEN,DAL
Shot Chart Detail,0020200362,34,2403,Nene,1610612743,Denver Nuggets,1,7,49,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20021218,DEN,DAL
Shot Chart Detail,0020200362,51,2403,Nene,1610612743,Denver Nuggets,1,5,32,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20021218,DEN,DAL
Shot Chart Detail,0020200362,165,2403,Nene,1610612743,Denver Nuggets,2,7,16,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20021218,DEN,DAL
Shot Chart Detail,0020200362,171,2403,Nene,1610612743,Denver Nuggets,2,6,54,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20021218,DEN,DAL
Shot Chart Detail,0020200362,201,2403,Nene,1610612743,Denver Nuggets,2,3,39,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20021218,DEN,DAL
Shot Chart Detail,0020200362,450,2403,Nene,1610612743,Denver Nuggets,4,1,32,Missed Shot,Jump Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,41,63,1,0,20021218,DEN,DAL
Shot Chart Detail,0020200377,64,2403,Nene,1610612743,Denver Nuggets,1,4,31,Missed Shot,Jump Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,3,33,1,0,20021220,DEN,ORL
Shot Chart Detail,0020200377,77,2403,Nene,1610612743,Denver Nuggets,1,3,4,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-48,26,1,0,20021220,DEN,ORL
Shot Chart Detail,0020200377,78,2403,Nene,1610612743,Denver Nuggets,1,3,2,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20021220,DEN,ORL
Shot Chart Detail,0020200377,80,2403,Nene,1610612743,Denver Nuggets,1,3,0,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,18,36,1,0,20021220,DEN,ORL
Shot Chart Detail,0020200377,130,2403,Nene,1610612743,Denver Nuggets,2,11,20,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20021220,DEN,ORL
Shot Chart Detail,0020200377,165,2403,Nene,1610612743,Denver Nuggets,2,8,24,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20021220,DEN,ORL
Shot Chart Detail,0020200377,206,2403,Nene,1610612743,Denver Nuggets,2,3,7,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-143,86,1,0,20021220,DEN,ORL
Shot Chart Detail,0020200377,273,2403,Nene,1610612743,Denver Nuggets,3,6,43,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,61,8,1,0,20021220,DEN,ORL
Shot Chart Detail,0020200377,288,2403,Nene,1610612743,Denver Nuggets,3,5,16,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,6,51,1,0,20021220,DEN,ORL
Shot Chart Detail,0020200377,297,2403,Nene,1610612743,Denver Nuggets,3,4,13,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20021220,DEN,ORL
Shot Chart Detail,0020200390,43,2403,Nene,1610612743,Denver Nuggets,1,6,14,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20021221,LAC,DEN
Shot Chart Detail,0020200390,258,2403,Nene,1610612743,Denver Nuggets,3,10,4,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,34,22,1,0,20021221,LAC,DEN
Shot Chart Detail,0020200390,261,2403,Nene,1610612743,Denver Nuggets,3,9,42,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,41,30,1,0,20021221,LAC,DEN
Shot Chart Detail,0020200390,291,2403,Nene,1610612743,Denver Nuggets,3,5,10,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20021221,LAC,DEN
Shot Chart Detail,0020200390,461,2403,Nene,1610612743,Denver Nuggets,4,0,43,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,8,59,1,0,20021221,LAC,DEN
Shot Chart Detail,0020200390,476,2403,Nene,1610612743,Denver Nuggets,4,0,4,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20021221,LAC,DEN
Shot Chart Detail,0020200425,55,2403,Nene,1610612743,Denver Nuggets,1,5,16,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-23,51,1,0,20021228,DEN,LAL
Shot Chart Detail,0020200425,107,2403,Nene,1610612743,Denver Nuggets,1,0,0,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20021228,DEN,LAL
Shot Chart Detail,0020200425,117,2403,Nene,1610612743,Denver Nuggets,2,11,34,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-69,48,1,0,20021228,DEN,LAL
Shot Chart Detail,0020200425,129,2403,Nene,1610612743,Denver Nuggets,2,9,24,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-168,35,1,0,20021228,DEN,LAL
Shot Chart Detail,0020200425,132,2403,Nene,1610612743,Denver Nuggets,2,8,55,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,59,31,1,0,20021228,DEN,LAL
Shot Chart Detail,0020200425,305,2403,Nene,1610612743,Denver Nuggets,3,3,45,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20021228,DEN,LAL
Shot Chart Detail,0020200425,359,2403,Nene,1610612743,Denver Nuggets,4,9,1,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20021228,DEN,LAL
Shot Chart Detail,0020200439,41,2403,Nene,1610612743,Denver Nuggets,1,11,35,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20021230,DEN,SEA
Shot Chart Detail,0020200439,3,2403,Nene,1610612743,Denver Nuggets,1,10,55,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20021230,DEN,SEA
Shot Chart Detail,0020200439,17,2403,Nene,1610612743,Denver Nuggets,1,9,1,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,11,56,1,1,20021230,DEN,SEA
Shot Chart Detail,0020200439,20,2403,Nene,1610612743,Denver Nuggets,1,8,27,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,33,36,1,1,20021230,DEN,SEA
Shot Chart Detail,0020200439,144,2403,Nene,1610612743,Denver Nuggets,2,7,12,Made Shot,Reverse Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20021230,DEN,SEA
Shot Chart Detail,0020200439,268,2403,Nene,1610612743,Denver Nuggets,3,8,22,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20021230,DEN,SEA
Shot Chart Detail,0020200439,367,2403,Nene,1610612743,Denver Nuggets,4,11,11,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,141,35,1,1,20021230,DEN,SEA
Shot Chart Detail,0020200439,405,2403,Nene,1610612743,Denver Nuggets,4,7,9,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20021230,DEN,SEA
Shot Chart Detail,0020200439,511,2403,Nene,1610612743,Denver Nuggets,4,0,4,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20021230,DEN,SEA
Shot Chart Detail,0020200462,35,2403,Nene,1610612743,Denver Nuggets,1,8,0,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20030103,SEA,DEN
Shot Chart Detail,0020200462,65,2403,Nene,1610612743,Denver Nuggets,1,3,9,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20030103,SEA,DEN
Shot Chart Detail,0020200462,158,2403,Nene,1610612743,Denver Nuggets,2,6,13,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20030103,SEA,DEN
Shot Chart Detail,0020200462,288,2403,Nene,1610612743,Denver Nuggets,3,5,29,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,1,45,1,1,20030103,SEA,DEN
Shot Chart Detail,0020200462,349,2403,Nene,1610612743,Denver Nuggets,4,11,24,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20030103,SEA,DEN
Shot Chart Detail,0020200462,377,2403,Nene,1610612743,Denver Nuggets,4,7,39,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,72,30,1,0,20030103,SEA,DEN
Shot Chart Detail,0020200462,423,2403,Nene,1610612743,Denver Nuggets,4,3,18,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20030103,SEA,DEN
Shot Chart Detail,0020200470,2,2403,Nene,1610612743,Denver Nuggets,1,11,50,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-80,156,1,1,20030104,DEN,SAC
Shot Chart Detail,0020200470,9,2403,Nene,1610612743,Denver Nuggets,1,10,45,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20030104,DEN,SAC
Shot Chart Detail,0020200470,12,2403,Nene,1610612743,Denver Nuggets,1,10,17,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20030104,DEN,SAC
Shot Chart Detail,0020200470,17,2403,Nene,1610612743,Denver Nuggets,1,9,31,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20030104,DEN,SAC
Shot Chart Detail,0020200470,77,2403,Nene,1610612743,Denver Nuggets,1,2,59,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20030104,DEN,SAC
Shot Chart Detail,0020200470,337,2403,Nene,1610612743,Denver Nuggets,3,0,42,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,1,61,1,0,20030104,DEN,SAC
Shot Chart Detail,0020200470,455,2403,Nene,1610612743,Denver Nuggets,4,2,0,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20030104,DEN,SAC
Shot Chart Detail,0020200470,456,2403,Nene,1610612743,Denver Nuggets,4,1,58,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20030104,DEN,SAC
Shot Chart Detail,0020200470,458,2403,Nene,1610612743,Denver Nuggets,4,1,58,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20030104,DEN,SAC
Shot Chart Detail,0020200470,468,2403,Nene,1610612743,Denver Nuggets,4,0,40,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20030104,DEN,SAC
Shot Chart Detail,0020200485,29,2403,Nene,1610612743,Denver Nuggets,1,7,32,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20030106,DAL,DEN
Shot Chart Detail,0020200485,51,2403,Nene,1610612743,Denver Nuggets,1,4,54,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20030106,DAL,DEN
Shot Chart Detail,0020200485,58,2403,Nene,1610612743,Denver Nuggets,1,4,9,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-161,-13,1,0,20030106,DAL,DEN
Shot Chart Detail,0020200485,64,2403,Nene,1610612743,Denver Nuggets,1,3,9,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20030106,DAL,DEN
Shot Chart Detail,0020200485,131,2403,Nene,1610612743,Denver Nuggets,2,8,22,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20030106,DAL,DEN
Shot Chart Detail,0020200485,188,2403,Nene,1610612743,Denver Nuggets,2,3,2,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20030106,DAL,DEN
Shot Chart Detail,0020200485,199,2403,Nene,1610612743,Denver Nuggets,2,2,4,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20030106,DAL,DEN
Shot Chart Detail,0020200498,10,2403,Nene,1610612743,Denver Nuggets,1,10,33,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20030108,DEN,MIA
Shot Chart Detail,0020200498,37,2403,Nene,1610612743,Denver Nuggets,1,7,3,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20030108,DEN,MIA
Shot Chart Detail,0020200498,84,2403,Nene,1610612743,Denver Nuggets,1,2,14,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,181,-6,1,0,20030108,DEN,MIA
Shot Chart Detail,0020200498,95,2403,Nene,1610612743,Denver Nuggets,1,1,11,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20030108,DEN,MIA
Shot Chart Detail,0020200498,104,2403,Nene,1610612743,Denver Nuggets,1,0,15,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20030108,DEN,MIA
Shot Chart Detail,0020200498,186,2403,Nene,1610612743,Denver Nuggets,2,4,29,Made Shot,Jump Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-66,8,1,1,20030108,DEN,MIA
Shot Chart Detail,0020200498,425,2403,Nene,1610612743,Denver Nuggets,4,2,9,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20030108,DEN,MIA
Shot Chart Detail,0020200513,6,2403,Nene,1610612743,Denver Nuggets,1,10,34,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20030110,DEN,POR
Shot Chart Detail,0020200513,17,2403,Nene,1610612743,Denver Nuggets,1,9,12,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20030110,DEN,POR
Shot Chart Detail,0020200513,28,2403,Nene,1610612743,Denver Nuggets,1,7,42,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20030110,DEN,POR
Shot Chart Detail,0020200513,170,2403,Nene,1610612743,Denver Nuggets,2,5,11,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,34,48,1,0,20030110,DEN,POR
Shot Chart Detail,0020200513,198,2403,Nene,1610612743,Denver Nuggets,2,1,42,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20030110,DEN,POR
Shot Chart Detail,0020200513,342,2403,Nene,1610612743,Denver Nuggets,4,11,47,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,98,49,1,1,20030110,DEN,POR
Shot Chart Detail,0020200513,353,2403,Nene,1610612743,Denver Nuggets,4,10,5,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,29,118,1,0,20030110,DEN,POR
Shot Chart Detail,0020200513,368,2403,Nene,1610612743,Denver Nuggets,4,8,34,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20030110,DEN,POR
Shot Chart Detail,0020200513,370,2403,Nene,1610612743,Denver Nuggets,4,8,31,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,26,43,1,0,20030110,DEN,POR
Shot Chart Detail,0020200513,380,2403,Nene,1610612743,Denver Nuggets,4,7,52,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,39,-3,1,1,20030110,DEN,POR
Shot Chart Detail,0020200513,426,2403,Nene,1610612743,Denver Nuggets,4,2,37,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,52,15,1,0,20030110,DEN,POR
Shot Chart Detail,0020200513,449,2403,Nene,1610612743,Denver Nuggets,4,0,37,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20030110,DEN,POR
